"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"ENSG00000185480","OK",6.36688070924018e-21,9.31041185238633,0.0594177192781286,"ENSG00000185480",2.87753874571093e-20
"ENSG00000104763","OK",6.43606638220441e-21,9.30926389828944,0.0595724936564973,"ENSG00000104763",2.90788348647056e-20
"ENSG00000109685","OK",6.51353291901276e-21,9.3079929371902,0.0594630753144344,"ENSG00000109685",2.94194914916223e-20
"ENSG00000205364","OK",7.07539878713151e-21,9.29919878458691,0.0591763822377642,"ENSG00000205364",3.19471101426576e-20
"ENSG00000134697","OK",7.15583400771928e-21,9.29799669837069,0.0595104348231211,"ENSG00000134697",3.23000403337961e-20
"ENSG00000173210","OK",7.33945568299843e-21,9.29530183620592,0.0578532492305005,"ENSG00000173210",3.3118362366525e-20
"ENSG00000213339","OK",7.42888542558308e-21,9.29401340016496,0.0593037241549901,"ENSG00000213339",3.35112709825779e-20
"ENSG00000111653","OK",7.50056674048602e-21,9.2929916951842,0.0592440317860338,"ENSG00000111653",3.38238937063832e-20
"ENSG00000156831","OK",7.53107156370503e-21,9.29255982214434,0.0593711607800451,"ENSG00000156831",3.39506912363159e-20
"ENSG00000135124","OK",7.55585715165203e-21,9.29221019113704,0.0594640651897971,"ENSG00000135124",3.40516337984623e-20
"ENSG00000136527","OK",8.01072830349802e-21,9.28598747347889,0.0594399788082683,"ENSG00000136527",3.60901452837036e-20
"ENSG00000165512","OK",8.5246140205732e-21,9.27936456982222,0.0593237244774367,"ENSG00000165512",3.83931555461091e-20
"ENSG00000117682","OK",9.06654712574844e-21,9.27279486645674,0.0593092619464235,"ENSG00000117682",4.08209875813612e-20
"ENSG00000175213","OK",9.40867396029768e-21,9.26884442891375,0.059122401788061,"ENSG00000175213",4.23479651067449e-20
"ENSG00000134222","OK",9.66984314911926e-21,9.2659232379779,0.0587142821218777,"ENSG00000134222",4.35097055077264e-20
"ENSG00000134352","OK",9.76051793252595e-21,9.26492725006185,0.0592294041140237,"ENSG00000134352",4.3903809789474e-20
"ENSG00000132471","OK",1.02609021336844e-20,9.25959034359386,0.0590100053956339,"ENSG00000132471",4.61399971695838e-20
"ENSG00000138785","OK",1.07699087017354e-20,9.25441923560146,0.0591727737534557,"ENSG00000138785",4.84135308042927e-20
"ENSG00000204435","OK",1.08896188408579e-20,9.25323819851736,0.0592156000735698,"ENSG00000204435",4.89361923455047e-20
"ENSG00000256269","OK",1.14177548359378e-20,9.24817646914141,0.0591928389374797,"ENSG00000256269",5.12933439771141e-20
"ENSG00000053770","OK",1.27162433217358e-20,9.2366544209597,0.0589157586448544,"ENSG00000053770",5.7108660803615e-20
"ENSG00000029725","OK",1.30668207345505e-20,9.23374297212402,0.0590438488897882,"ENSG00000029725",5.86645805894921e-20
"ENSG00000257576","OK",1.31359714915732e-20,9.23317782268003,0.0416858113948841,"ENSG00000257576",5.89564286919047e-20
"ENSG00000119138","OK",1.32941323899898e-20,9.23189619807194,0.0481987595982721,"ENSG00000119138",5.96474589851185e-20
"ENSG00000099804","OK",1.34389073988344e-20,9.2307361898775,0.0590772846108665,"ENSG00000099804",6.02780132241002e-20
"ENSG00000184162","OK",1.35107500683469e-20,9.23016513004443,0.0590387541057488,"ENSG00000184162",6.05811469804848e-20
"ENSG00000130489","OK",1.4157503061719e-20,9.22515538537665,0.0590258539584339,"ENSG00000130489",6.346113017549e-20
"ENSG00000101940","OK",1.47639590450172e-20,9.22065923062418,0.0590038636021558,"ENSG00000101940",6.61587238491745e-20
"ENSG00000108219","OK",1.60841662942892e-20,9.21147183627976,0.0589351002535247,"ENSG00000108219",7.20519991192677e-20
"ENSG00000077348","OK",1.6182422239189e-20,9.21081818283046,0.0589543683465731,"ENSG00000077348",7.24693298198945e-20
"ENSG00000135002","OK",1.80861512162113e-20,9.19887314939595,0.0587675990551943,"ENSG00000135002",8.09692567668157e-20
"ENSG00000106610","OK",1.81162180638447e-20,9.19869463977918,0.0588359378812335,"ENSG00000106610",8.10783415739657e-20
"ENSG00000101654","OK",1.85259814509661e-20,9.19629060945911,0.0588147707706763,"ENSG00000101654",8.28861384640111e-20
"ENSG00000266903","OK",1.91443155890408e-20,9.19276064448688,0.0586734463856232,"ENSG00000266903",8.56256605732474e-20
"ENSG00000142188","OK",2.02333899193958e-20,9.18680890289936,0.0586499239672086,"ENSG00000142188",9.04682504946769e-20
"ENSG00000006025","OK",2.08623391527588e-20,9.18351437919114,0.0414590017530928,"ENSG00000006025",9.32511155781549e-20
"ENSG00000198218","OK",2.15133539891788e-20,9.18020611114455,0.0587497687805897,"ENSG00000198218",9.6130830596321e-20
"ENSG00000277161","OK",2.17003312938698e-20,9.17927422943308,0.0585020374971996,"ENSG00000277161",9.69358706007254e-20
"ENSG00000123395","OK",2.25220752751049e-20,9.1752706469125,0.0586784061485644,"ENSG00000123395",1.00575031911403e-19
"ENSG00000141448","OK",2.37640404488629e-20,9.16948577110591,0.0575816613301854,"ENSG00000141448",1.06087867954858e-19
"ENSG00000164329","OK",2.41291539946116e-20,9.16784190817254,0.0579944134630284,"ENSG00000164329",1.07684015458224e-19
"ENSG00000001497","OK",2.43604333547956e-20,9.1668132842834,0.0586679916827316,"ENSG00000001497",1.08682071394372e-19
"ENSG00000102554","OK",2.70260070429207e-20,9.1556090958458,0.0582994499288071,"ENSG00000102554",1.20536499896978e-19
"ENSG00000147586","OK",2.93040004013643e-20,9.14686811499759,0.0584363353838422,"ENSG00000147586",1.30655422479186e-19
"ENSG00000135720","OK",3.20617135551071e-20,9.13714389019818,0.0584556091101411,"ENSG00000135720",1.4290622121413e-19
"ENSG00000183527","OK",3.23695325236445e-20,9.13611019843792,0.0584729770887343,"ENSG00000183527",1.44233039186653e-19
"ENSG00000096063","OK",3.29440239891062e-20,9.13420671727738,0.0584386076585164,"ENSG00000096063",1.46700955916424e-19
"ENSG00000106484","OK",3.29396640645073e-20,9.13422103922571,0.0584552286066251,"ENSG00000106484",1.46700955916424e-19
"ENSG00000170791","OK",3.42021017161859e-20,9.13015039028445,0.0583335338236178,"ENSG00000170791",1.5225555327365e-19
"ENSG00000170340","OK",3.43886020750417e-20,9.1295616563623,0.0580546168669108,"ENSG00000170340",1.53037887144342e-19
"ENSG00000072958","OK",3.50405699432564e-20,9.12752807520417,0.0584112113019544,"ENSG00000072958",1.55890530592098e-19
"ENSG00000246705","OK",3.57939672765681e-20,9.12522419028182,0.0582202212018393,"ENSG00000246705",1.5919249423847e-19
"ENSG00000118777","OK",3.63394584308793e-20,9.12358580324729,0.058158271366111,"ENSG00000118777",1.61568026652828e-19
"ENSG00000070950","OK",3.90633989715328e-20,9.11575193467132,0.058286871002748,"ENSG00000070950",1.73624601116285e-19
"ENSG00000167780","OK",3.93339240519428e-20,9.11500361836278,0.0581609186471359,"ENSG00000167780",1.7477238418956e-19
"ENSG00000115446","OK",3.96425148127431e-20,9.11415619210139,0.0583276695851598,"ENSG00000115446",1.76088534722562e-19
"ENSG00000104381","OK",4.12746592186501e-20,9.10977983495488,0.0562062245990425,"ENSG00000104381",1.83281135831052e-19
"ENSG00000164902","OK",4.35718124415324e-20,9.10390173214113,0.0582584111474459,"ENSG00000164902",1.93421313469387e-19
"ENSG00000103550","OK",4.43880796239099e-20,9.10188652853964,0.0581553753279177,"ENSG00000103550",1.96983356159398e-19
"ENSG00000139233","OK",4.45552680560793e-20,9.10147829510011,0.0582298422427749,"ENSG00000139233",1.97663623693579e-19
"ENSG00000100612","OK",4.47894088589778e-20,9.10090911787552,0.0582348618303959,"ENSG00000100612",1.98640399813296e-19
"ENSG00000137812","OK",4.49043394038842e-20,9.10063080622387,0.0576391629128941,"ENSG00000137812",1.99088035954316e-19
"ENSG00000198715","OK",4.56001616299533e-20,9.09896071587698,0.0582329512770295,"ENSG00000198715",2.02110033924221e-19
"ENSG00000138814","OK",4.61884174113896e-20,9.09756833448193,0.0580110401375496,"ENSG00000138814",2.04653539203176e-19
"ENSG00000184357","OK",4.76638612887095e-20,9.09415168414637,0.0574099157462531,"ENSG00000184357",2.11125225508974e-19
"ENSG00000163002","OK",4.78700279880491e-20,9.09368261240576,0.0580594620199505,"ENSG00000163002",2.1197241845393e-19
"ENSG00000072682","OK",4.87505919133368e-20,9.09170136912436,0.0581344626811196,"ENSG00000072682",2.15804440953436e-19
"ENSG00000136682","OK",4.89153342423466e-20,9.09133463438681,0.0581762513252046,"ENSG00000136682",2.16466334452052e-19
"ENSG00000221829","OK",5.81048468506715e-20,9.07260052213987,0.0579101414963434,"ENSG00000221829",2.57052950779814e-19
"ENSG00000112818","OK",5.82571853152403e-20,9.07231530303969,0.0580480251240506,"ENSG00000112818",2.57646749607793e-19
"ENSG00000174446","OK",5.86711062727234e-20,9.07154403663663,0.0580509260250293,"ENSG00000174446",2.59396687757832e-19
"ENSG00000125848","OK",6.00467658917148e-20,9.06901883412038,0.0580262556139513,"ENSG00000125848",2.65396255835258e-19
"ENSG00000124532","OK",6.21660193350037e-20,9.06523842153493,0.05799932542816,"ENSG00000124532",2.74677630631177e-19
"ENSG00000172889","OK",6.50540449046443e-20,9.06028672730558,0.057940638316635,"ENSG00000172889",2.87348969154893e-19
"ENSG00000126001","OK",6.5877447470612e-20,9.05891472241503,0.0578859786547211,"ENSG00000126001",2.90895664506214e-19
"ENSG00000127957","OK",6.7273475334362e-20,9.05662684174362,0.0408798821421216,"ENSG00000127957",2.96967920447123e-19
"ENSG00000127125","OK",6.90614115176673e-20,9.05376425859796,0.0579323965227286,"ENSG00000127125",3.0476588768718e-19
"ENSG00000164051","OK",7.28161023846241e-20,9.04798392679444,0.0579010980737084,"ENSG00000164051",3.21235553417031e-19
"ENSG00000123843","OK",7.42886456723718e-20,9.04579700423904,0.057564701346296,"ENSG00000123843",3.27630203844386e-19
"ENSG00000140564","OK",7.73766362135476e-20,9.04134676881679,0.0577980164217981,"ENSG00000140564",3.41143179437473e-19
"ENSG00000158122","OK",7.79318065403381e-20,9.04056534086014,0.0575769713838722,"ENSG00000158122",3.43484376951729e-19
"ENSG00000124333","OK",8.58190097633214e-20,9.03002153340669,0.0576933159311661,"ENSG00000124333",3.78130042089133e-19
"ENSG00000120509","OK",8.66005066540691e-20,9.02902947681681,0.0577783772879318,"ENSG00000120509",3.81455251204963e-19
"ENSG00000130270","OK",8.81245781595767e-20,9.02711996694771,0.0407451839484184,"ENSG00000130270",3.88043634237855e-19
"ENSG00000144840","OK",8.81508108150537e-20,9.02708738650219,0.0576124991324248,"ENSG00000144840",3.88043634237855e-19
"ENSG00000165828","OK",9.2699844591235e-20,9.02157769370211,0.0575046578108042,"ENSG00000165828",4.07942416343173e-19
"ENSG00000173193","OK",9.38023151648889e-20,9.02028264868514,0.0571825507798604,"ENSG00000173193",4.12666355889333e-19
"ENSG00000100116","OK",9.47950295007607e-20,9.01912933626545,0.0577126852355693,"ENSG00000100116",4.16904670559468e-19
"ENSG00000162063","OK",9.9290672404909e-20,9.01405152272596,0.0572742767630358,"ENSG00000162063",4.36541339602788e-19
"ENSG00000131069","OK",1.01059274797668e-19,9.01211591178748,0.0575996346952999,"ENSG00000131069",4.44179871893457e-19
"ENSG00000204469","OK",1.01195222790387e-19,9.0119685144939,0.0406759984162872,"ENSG00000204469",4.44639991889922e-19
"ENSG00000182378","OK",1.08211325706746e-19,9.00461559739755,0.0575597280104554,"ENSG00000182378",4.75321088797731e-19
"ENSG00000162927","OK",1.0954229951069e-19,9.00327405108724,0.0555433955121365,"ENSG00000162927",4.8101887185568e-19
"ENSG00000167978","OK",1.11403451397429e-19,9.00142487721739,0.0573156373507258,"ENSG00000167978",4.89040521365937e-19
"ENSG00000064419","OK",1.1575876665563e-19,8.99721421093964,0.0575514457744818,"ENSG00000064419",5.08002757834936e-19
"ENSG00000162391","OK",1.20514634263099e-19,8.99279147304847,0.0574707035716721,"ENSG00000162391",5.28710562345484e-19
"ENSG00000196141","OK",1.21709256056871e-19,8.99170763486407,0.0575222172862193,"ENSG00000196141",5.33786848256822e-19
"ENSG00000165724","OK",1.25335458528226e-19,8.9884809480201,0.0574365423921162,"ENSG00000165724",5.49521031642095e-19
"ENSG00000134779","OK",1.26738841999492e-19,8.98725687754363,0.0575088837962689,"ENSG00000134779",5.55502788831673e-19
"ENSG00000117143","OK",1.30262653087026e-19,8.98424138414004,0.057486144593295,"ENSG00000117143",5.70771939265795e-19
"ENSG00000180304","OK",1.53656061256093e-19,8.96605945601669,0.0573751145611554,"ENSG00000180304",6.73067495917898e-19
"ENSG00000132950","OK",1.54294607868801e-19,8.96560246522008,0.0570575258962842,"ENSG00000132950",6.75656467893461e-19
"ENSG00000165476","OK",1.61044589354752e-19,8.9608828260593,0.057321220171324,"ENSG00000165476",7.04997597535438e-19
"ENSG00000075292","OK",1.64495358656001e-19,8.95854499713886,0.0572953712597562,"ENSG00000075292",7.19882303435171e-19
"ENSG00000053371","OK",1.66499610540036e-19,8.95720930002384,0.0573165289889626,"ENSG00000053371",7.28429394251285e-19
"ENSG00000160753","OK",1.82886116941686e-19,8.94684956473641,0.0571930716226343,"ENSG00000160753",7.99873690424848e-19
"ENSG00000185745","OK",1.84767778375413e-19,8.94571917801437,0.0553784116946137,"ENSG00000185745",8.07854937544879e-19
"ENSG00000196365","OK",1.92173260732064e-19,8.94137821136229,0.0571372994610817,"ENSG00000196365",8.39975503193651e-19
"ENSG00000047932","OK",2.03696601937914e-19,8.93494163527237,0.0570537373933964,"ENSG00000047932",8.90069668007053e-19
"ENSG00000074201","OK",2.06884864010978e-19,8.9332242683956,0.0571631599484688,"ENSG00000074201",9.03723409345252e-19
"ENSG00000164885","OK",2.14467260213916e-19,8.92924280144016,0.0570687706469257,"ENSG00000164885",9.36557519810417e-19
"ENSG00000213347","OK",2.17419736802921e-19,8.92772997715015,0.0558836373082678,"ENSG00000213347",9.49159274569659e-19
"ENSG00000108244","OK",2.28965606929316e-19,8.92200266355972,0.0570263427121403,"ENSG00000108244",9.99256774272987e-19
"ENSG00000172936","OK",2.34910496687958e-19,8.9191640488018,0.0570373734439899,"ENSG00000172936",1.02488711484443e-18
"ENSG00000196387","OK",2.35987282280473e-19,8.91865749715496,0.0566214955966863,"ENSG00000196387",1.02926927809726e-18
"ENSG00000117472","OK",2.47479643862354e-19,8.91338905756764,0.0545660855599953,"ENSG00000117472",1.07906283711044e-18
"ENSG00000115241","OK",2.69704415873852e-19,8.90385298490773,0.0569729095528451,"ENSG00000115241",1.17560708151204e-18
"ENSG00000141456","OK",2.70921117838135e-19,8.90335359807999,0.0537251722965768,"ENSG00000141456",1.18054873131489e-18
"ENSG00000136802","OK",2.76264124907951e-19,8.90118650602201,0.0568753761720185,"ENSG00000136802",1.20346237322076e-18
"ENSG00000198862","OK",2.77161344915117e-19,8.90082666344492,0.0568718829931405,"ENSG00000198862",1.20700116617505e-18
"ENSG00000145782","OK",2.82796911507631e-19,8.89859241871548,0.0569193916650394,"ENSG00000145782",1.23116635211908e-18
"ENSG00000102393","OK",2.98984030115446e-19,8.8924114464357,0.0568982730488461,"ENSG00000102393",1.30123924734761e-18
"ENSG00000120688","OK",2.99212910705184e-19,8.89232644059443,0.056627433368409,"ENSG00000120688",1.30183702323641e-18
"ENSG00000184281","OK",3.10860447235913e-19,8.88808325570548,0.0567673791660291,"ENSG00000184281",1.35210034894079e-18
"ENSG00000100345","OK",3.30316528563613e-19,8.88133393390123,0.0568140176045016,"ENSG00000100345",1.43628614667083e-18
"ENSG00000182544","OK",3.44236296911313e-19,8.87674197825798,0.0567761720507006,"ENSG00000182544",1.49635478330367e-18
"ENSG00000231607","OK",3.45276482578588e-19,8.87640623561119,0.0563745444864882,"ENSG00000231607",1.50041778543088e-18
"ENSG00000143756","OK",3.53614127557132e-19,8.87375062823808,0.0563986647286416,"ENSG00000143756",1.53618012713656e-18
"ENSG00000002834","OK",3.83483720739204e-19,8.86471974330985,0.0566315282995435,"ENSG00000002834",1.66543174353395e-18
"ENSG00000110442","OK",3.94108983990991e-19,8.86167401266147,0.0566933219124912,"ENSG00000110442",1.71105374826125e-18
"ENSG00000115694","OK",3.94534416713777e-19,8.86155375772499,0.0566938759714603,"ENSG00000115694",1.71237809243822e-18
"ENSG00000071994","OK",4.09059616243091e-19,8.85752301898678,0.0566660678926138,"ENSG00000071994",1.7748794758467e-18
"ENSG00000135070","OK",4.29373652550227e-19,8.85211683935695,0.0566318973288281,"ENSG00000135070",1.86245241238849e-18
"ENSG00000085377","OK",4.40281740047267e-19,8.84931722388366,0.0565938275253783,"ENSG00000085377",1.90918511850375e-18
"ENSG00000169062","OK",4.40689470941259e-19,8.84921391072526,0.0564842422751216,"ENSG00000169062",1.91037072392488e-18
"ENSG00000162613","OK",4.41279767350251e-19,8.84906450524595,0.0566161431503719,"ENSG00000162613",1.91234677971439e-18
"ENSG00000247982","OK",4.71662098407971e-19,8.84162969647463,0.0398976853852817,"ENSG00000247982",2.04339019971263e-18
"ENSG00000167397","OK",4.78459069716743e-19,8.84003127335378,0.0565255647419679,"ENSG00000167397",2.07220564816724e-18
"ENSG00000177830","OK",4.82827680745225e-19,8.83901571712397,0.0565423517039158,"ENSG00000177830",2.09048952914439e-18
"ENSG00000274605","OK",4.88441858863697e-19,8.83772385210356,0.0559606106968707,"ENSG00000274605",2.11415354796663e-18
"ENSG00000162604","OK",5.02830832652851e-19,8.83447864913069,0.056432051451154,"ENSG00000162604",2.17577211220612e-18
"ENSG00000105707","OK",5.22659974436232e-19,8.83015368460498,0.0563714095867199,"ENSG00000105707",2.26088589306768e-18
"ENSG00000255198","OK",5.66935493137096e-19,8.82105421578513,0.0545503922620566,"ENSG00000255198",2.4516641893855e-18
"ENSG00000070785","OK",5.92424695784757e-19,8.81612902366031,0.0564073589797438,"ENSG00000070785",2.56111138241538e-18
"ENSG00000135686","OK",6.01211544333953e-19,8.81447956166718,0.0553998913898215,"ENSG00000135686",2.59830805076324e-18
"ENSG00000197299","OK",6.14245703857199e-19,8.81207613573523,0.0560649447427194,"ENSG00000197299",2.65383251699907e-18
"ENSG00000138796","OK",6.61563655193988e-19,8.80375527880029,0.0563118659265475,"ENSG00000138796",2.85740050647558e-18
"ENSG00000123384","OK",6.79841553269035e-19,8.80069757369257,0.0561531674316666,"ENSG00000123384",2.93545428419717e-18
"ENSG00000007392","OK",6.86415968806812e-19,8.79961755816415,0.0562136160906134,"ENSG00000007392",2.96204318092818e-18
"ENSG00000156671","OK",6.86324996538316e-19,8.79963243286154,0.0555172722631004,"ENSG00000156671",2.96204318092818e-18
"ENSG00000145335","OK",7.11373139491481e-19,8.79560866527381,0.0557223258706497,"ENSG00000145335",3.06880805671439e-18
"ENSG00000020426","OK",7.8507277049945e-19,8.78453366370811,0.0561236785486609,"ENSG00000020426",3.38571558969487e-18
"ENSG00000167770","OK",8.62291761527452e-19,8.77398099332391,0.0561359202185793,"ENSG00000167770",3.71760403886176e-18
"ENSG00000132792","OK",8.80552355203502e-19,8.77162218043982,0.0561179980902839,"ENSG00000132792",3.79518065092709e-18
"ENSG00000163735","OK",8.8880588435662e-19,8.77057183864579,0.055542107811034,"ENSG00000163735",3.82959287888646e-18
